timestamp,equity
2026-07-09 16:30:00+00:00,10000.0
2026-07-09 16:35:00+00:00,10000.0
2026-07-09 16:40:00+00:00,10000.0
2026-07-09 16:45:00+00:00,10000.0
2026-07-09 16:50:00+00:00,10000.0
2026-07-09 16:55:00+00:00,10000.0
2026-07-09 17:00:00+00:00,10000.0
2026-07-09 17:05:00+00:00,10000.0
2026-07-09 17:10:00+00:00,10000.0
2026-07-09 17:15:00+00:00,10000.0
2026-07-09 17:20:00+00:00,10000.0
2026-07-09 17:25:00+00:00,10000.0
2026-07-09 17:30:00+00:00,10000.0
2026-07-09 17:35:00+00:00,10000.0
2026-07-09 17:40:00+00:00,10000.0
2026-07-09 17:45:00+00:00,10000.0
2026-07-09 17:50:00+00:00,10000.0
2026-07-09 17:55:00+00:00,10000.0
2026-07-09 18:00:00+00:00,10000.0
2026-07-09 18:05:00+00:00,10000.0
2026-07-09 18:10:00+00:00,10000.0
2026-07-09 18:15:00+00:00,10000.0
2026-07-09 18:20:00+00:00,10000.0
2026-07-09 18:25:00+00:00,10000.0
2026-07-09 18:30:00+00:00,10000.0
2026-07-09 18:35:00+00:00,10000.0
2026-07-09 18:40:00+00:00,10000.0
2026-07-09 18:45:00+00:00,10000.0
2026-07-09 18:50:00+00:00,10000.0
2026-07-09 18:55:00+00:00,10000.0
2026-07-09 19:00:00+00:00,10000.0
2026-07-09 19:05:00+00:00,10000.0
2026-07-09 19:10:00+00:00,10000.0
2026-07-09 19:15:00+00:00,10000.0
2026-07-09 19:20:00+00:00,10000.0
2026-07-09 19:25:00+00:00,10000.0
2026-07-09 19:30:00+00:00,10000.0
2026-07-09 19:35:00+00:00,10000.0
2026-07-09 19:40:00+00:00,10000.0
2026-07-09 19:45:00+00:00,10000.0
2026-07-09 19:50:00+00:00,10000.0
2026-07-09 19:55:00+00:00,10000.0
2026-07-09 20:00:00+00:00,10000.0
2026-07-09 20:05:00+00:00,10000.0
2026-07-09 20:10:00+00:00,10000.0
2026-07-09 20:15:00+00:00,10000.0
2026-07-09 20:20:00+00:00,10000.0
2026-07-09 20:25:00+00:00,10000.0
2026-07-09 20:30:00+00:00,10000.0
2026-07-09 20:35:00+00:00,10000.0
2026-07-09 20:40:00+00:00,10000.0
2026-07-09 20:45:00+00:00,10000.0
2026-07-09 20:50:00+00:00,10000.0
2026-07-09 20:55:00+00:00,10000.0
2026-07-09 22:00:00+00:00,10000.0
2026-07-09 22:05:00+00:00,10000.0
2026-07-09 22:10:00+00:00,10000.0
2026-07-09 22:15:00+00:00,10000.0
2026-07-09 22:20:00+00:00,10000.0
2026-07-09 22:25:00+00:00,10000.0
2026-07-09 22:30:00+00:00,10000.0
2026-07-09 22:35:00+00:00,10000.0
2026-07-09 22:40:00+00:00,10000.0
2026-07-09 22:45:00+00:00,10000.0
2026-07-09 22:50:00+00:00,10000.0
2026-07-09 22:55:00+00:00,10000.0
2026-07-09 23:00:00+00:00,10000.0
2026-07-09 23:05:00+00:00,10000.0
2026-07-09 23:10:00+00:00,10000.0
2026-07-09 23:15:00+00:00,10000.0
2026-07-09 23:20:00+00:00,10000.0
2026-07-09 23:25:00+00:00,10000.0
2026-07-09 23:30:00+00:00,10000.0
2026-07-09 23:35:00+00:00,10000.0
2026-07-09 23:40:00+00:00,10000.0
2026-07-09 23:45:00+00:00,10000.0
2026-07-09 23:50:00+00:00,10000.0
2026-07-09 23:55:00+00:00,10000.0
2026-07-10 00:00:00+00:00,10000.0
2026-07-10 00:05:00+00:00,10000.0
2026-07-10 00:10:00+00:00,10000.0
2026-07-10 00:15:00+00:00,10000.0
2026-07-10 00:20:00+00:00,10000.0
2026-07-10 00:25:00+00:00,10000.0
2026-07-10 00:30:00+00:00,9995.265576757374
2026-07-10 00:35:00+00:00,9976.327883786853
2026-07-10 00:40:00+00:00,10007.101634863948
2026-07-10 00:45:00+00:00,9971.593460544229
2026-07-10 00:50:00+00:00,9976.327883786853
2026-07-10 00:55:00+00:00,10089.95404160996
2026-07-10 01:00:00+00:00,10018.937692970521
2026-07-10 01:05:00+00:00,10018.937692970521
2026-07-10 01:10:00+00:00,10018.937692970521
2026-07-10 01:15:00+00:00,10047.344232426292
2026-07-10 01:20:00+00:00,10071.01634863944
2026-07-10 01:25:00+00:00,10059.180290532866
2026-07-10 01:30:00+00:00,10071.01634863944
2026-07-10 01:35:00+00:00,10094.688464852587
2026-07-10 01:40:00+00:00,10066.281925396814
2026-07-10 01:45:00+00:00,10149.134332142827
2026-07-10 01:50:00+00:00,10113.626157823108
2026-07-10 01:55:00+00:00,10078.117983503387
2026-07-10 02:00:00+00:00,10082.852406746013
2026-07-10 02:05:00+00:00,10106.52452295916
2026-07-10 02:10:00+00:00,10078.117983503387
2026-07-10 02:15:00+00:00,10049.711444047616
2026-07-10 02:20:00+00:00,10028.406539455793
2026-07-10 02:25:00+00:00,10056.813078911564
2026-07-10 02:30:00+00:00,10066.281925396814
2026-07-10 02:35:00+00:00,10106.52452295916
2026-07-10 02:40:00+00:00,10111.258946201806
2026-07-10 02:45:00+00:00,10153.868755385452
2026-07-10 02:50:00+00:00,10184.642506462547
2026-07-10 02:55:00+00:00,10220.150680782266
2026-07-10 03:00:00+00:00,10241.455585374111
2026-07-10 03:05:00+00:00,10260.393278344613
2026-07-10 03:10:00+00:00,10236.721162131465
2026-07-10 03:15:00+00:00,10215.416257539642
2026-07-10 03:20:00+00:00,10165.704813492026
2026-07-10 03:25:00+00:00,10160.9703902494
2026-07-10 03:30:00+00:00,10153.868755385452
2026-07-10 03:35:00+00:00,10137.298274036255
2026-07-10 03:40:00+00:00,10142.032697278879
2026-07-10 03:45:00+00:00,10137.298274036255
2026-07-10 03:50:00+00:00,10130.196639172305
2026-07-10 03:55:00+00:00,10153.868755385452
2026-07-10 04:00:00+00:00,10172.806448355974
2026-07-10 04:05:00+00:00,10149.134332142827
2026-07-10 04:10:00+00:00,10165.704813492026
2026-07-10 04:15:00+00:00,10153.868755385452
2026-07-10 04:20:00+00:00,10094.688464852587
2026-07-10 04:25:00+00:00,10101.790099716534
2026-07-10 04:30:00+00:00,10089.95404160996
2026-07-10 04:35:00+00:00,10094.688464852587
2026-07-10 04:40:00+00:00,10089.95404160996
2026-07-10 04:45:00+00:00,10066.281925396814
2026-07-10 04:50:00+00:00,10054.445867290242
2026-07-10 04:55:00+00:00,10018.937692970521
2026-07-10 05:00:00+00:00,10000.0
2026-07-10 05:05:00+00:00,9995.265576757374
2026-07-10 05:10:00+00:00,10030.773751077095
2026-07-10 05:15:00+00:00,10035.50817431972
2026-07-10 05:20:00+00:00,10018.937692970521
2026-07-10 05:25:00+00:00,10030.773751077095
2026-07-10 05:30:00+00:00,10028.406539455793
2026-07-10 05:35:00+00:00,10007.101634863948
2026-07-10 05:40:00+00:00,10040.242597562366
2026-07-10 05:45:00+00:00,10018.937692970521
2026-07-10 05:50:00+00:00,10007.101634863948
2026-07-10 05:55:00+00:00,9988.163941893426
2026-07-10 06:00:00+00:00,10047.344232426292
2026-07-10 06:05:00+00:00,10018.937692970521
2026-07-10 06:10:00+00:00,9983.429518650802
2026-07-10 06:15:00+00:00,9978.695095408177
2026-07-10 06:20:00+00:00,9876.904995691642
2026-07-10 06:25:00+00:00,9884.00663055559
2026-07-10 06:30:00+00:00,9912.413170011363
2026-07-10 06:35:00+00:00,9865.068937585069
2026-07-10 06:40:00+00:00,9907.678746768737
2026-07-10 06:45:00+00:00,9931.350862981884
2026-07-10 06:50:00+00:00,9943.186921088456
2026-07-10 06:55:00+00:00,9931.350862981884
2026-07-10 07:00:00+00:00,9947.921344331082
2026-07-10 07:05:00+00:00,9971.593460544229
2026-07-10 07:10:00+00:00,10018.937692970521
2026-07-10 07:15:00+00:00,10021.304904591845
2026-07-10 07:20:00+00:00,10037.875385941043
2026-07-10 07:25:00+00:00,10049.711444047616
2026-07-10 07:30:00+00:00,10018.937692970521
2026-07-10 07:35:00+00:00,10030.773751077095
2026-07-10 07:40:00+00:00,9971.593460544229
2026-07-10 07:45:00+00:00,9884.00663055559
2026-07-10 07:50:00+00:00,9850.007369361756
2026-07-10 07:55:00+00:00,9832.709513159254
2026-07-10 08:00:00+00:00,9694.808489278586
2026-07-10 08:05:00+00:00,9592.305730806573
2026-07-10 08:10:00+00:00,9650.173114053672
2026-07-10 08:15:00+00:00,9637.593248130392
2026-07-10 08:20:00+00:00,9579.725864883292
2026-07-10 08:25:00+00:00,9574.693918513984
2026-07-10 08:30:00+00:00,9562.114052590701
2026-07-10 08:35:00+00:00,9562.114052590701
2026-07-10 08:40:00+00:00,9577.209891698649
2026-07-10 08:45:00+00:00,9574.693918513984
2026-07-10 08:50:00+00:00,9549.53418666742
2026-07-10 08:55:00+00:00,9549.53418666742
2026-07-10 09:00:00+00:00,9453.386975784028
2026-07-10 09:05:00+00:00,9453.386975784028
2026-07-10 09:10:00+00:00,9453.386975784028
2026-07-10 09:15:00+00:00,9453.386975784028
2026-07-10 09:20:00+00:00,9453.386975784028
2026-07-10 09:25:00+00:00,9453.386975784028
2026-07-10 09:30:00+00:00,9453.386975784028
2026-07-10 09:35:00+00:00,9453.386975784028
2026-07-10 09:40:00+00:00,9453.386975784028
2026-07-10 09:45:00+00:00,9453.386975784028
2026-07-10 09:50:00+00:00,9453.386975784028
2026-07-10 09:55:00+00:00,9453.386975784028
2026-07-10 10:00:00+00:00,9453.386975784028
2026-07-10 10:05:00+00:00,9453.386975784028
2026-07-10 10:10:00+00:00,9453.386975784028
2026-07-10 10:15:00+00:00,9453.386975784028
2026-07-10 10:20:00+00:00,9453.386975784028
2026-07-10 10:25:00+00:00,9453.386975784028
2026-07-10 10:30:00+00:00,9453.386975784028
2026-07-10 10:35:00+00:00,9453.386975784028
2026-07-10 10:40:00+00:00,9453.386975784028
2026-07-10 10:45:00+00:00,9453.386975784028
2026-07-10 10:50:00+00:00,9453.386975784028
2026-07-10 10:55:00+00:00,9453.386975784028
2026-07-10 11:00:00+00:00,9453.386975784028
2026-07-10 11:05:00+00:00,9453.386975784028
2026-07-10 11:10:00+00:00,9453.386975784028
2026-07-10 11:15:00+00:00,9453.386975784028
2026-07-10 11:20:00+00:00,9453.386975784028
2026-07-10 11:25:00+00:00,9453.386975784028
2026-07-10 11:30:00+00:00,9453.386975784028
2026-07-10 11:35:00+00:00,9453.386975784028
2026-07-10 11:40:00+00:00,9453.386975784028
2026-07-10 11:45:00+00:00,9453.386975784028
2026-07-10 11:50:00+00:00,9453.386975784028
2026-07-10 11:55:00+00:00,9453.386975784028
2026-07-10 12:00:00+00:00,9453.386975784028
2026-07-10 12:05:00+00:00,9453.386975784028
2026-07-10 12:10:00+00:00,9453.386975784028
2026-07-10 12:15:00+00:00,9453.386975784028
2026-07-10 12:20:00+00:00,9453.386975784028
2026-07-10 12:25:00+00:00,9453.386975784028
2026-07-10 12:30:00+00:00,9453.386975784028
2026-07-10 12:35:00+00:00,9453.386975784028
2026-07-10 12:40:00+00:00,9453.386975784028
2026-07-10 12:45:00+00:00,9453.386975784028
2026-07-10 12:50:00+00:00,9453.386975784028
2026-07-10 12:55:00+00:00,9453.386975784028
2026-07-10 13:00:00+00:00,9453.386975784028
2026-07-10 13:05:00+00:00,9453.386975784028
2026-07-10 13:10:00+00:00,9453.386975784028
2026-07-10 13:15:00+00:00,9453.386975784028
2026-07-10 13:20:00+00:00,9453.386975784028
2026-07-10 13:25:00+00:00,9453.386975784028
2026-07-10 13:30:00+00:00,9453.386975784028
2026-07-10 13:35:00+00:00,9453.386975784028
2026-07-10 13:40:00+00:00,9453.386975784028
2026-07-10 13:45:00+00:00,9453.386975784028
2026-07-10 13:50:00+00:00,9453.386975784028
2026-07-10 13:55:00+00:00,9453.386975784028
2026-07-10 14:00:00+00:00,9453.386975784028
2026-07-10 14:05:00+00:00,9453.386975784028
2026-07-10 14:10:00+00:00,9453.386975784028
2026-07-10 14:15:00+00:00,9453.386975784028
2026-07-10 14:20:00+00:00,9453.386975784028
2026-07-10 14:25:00+00:00,9453.386975784028
2026-07-10 14:30:00+00:00,9453.386975784028
2026-07-10 14:35:00+00:00,9453.386975784028
2026-07-10 14:40:00+00:00,9453.386975784028
2026-07-10 14:45:00+00:00,9453.386975784028
2026-07-10 14:50:00+00:00,9453.386975784028
2026-07-10 14:55:00+00:00,9453.386975784028
2026-07-10 15:00:00+00:00,9453.386975784028
2026-07-10 15:05:00+00:00,9453.386975784028
2026-07-10 15:10:00+00:00,9453.386975784028
2026-07-10 15:15:00+00:00,9453.386975784028
2026-07-10 15:20:00+00:00,9453.386975784028
2026-07-10 15:25:00+00:00,9453.386975784028
2026-07-10 15:30:00+00:00,9453.386975784028
2026-07-10 15:35:00+00:00,9453.386975784028
2026-07-10 15:40:00+00:00,9453.386975784028
2026-07-10 15:45:00+00:00,9453.386975784028
2026-07-10 15:50:00+00:00,9453.386975784028
2026-07-10 15:55:00+00:00,9453.386975784028
2026-07-10 16:00:00+00:00,9453.386975784028
2026-07-10 16:05:00+00:00,9453.386975784028
2026-07-10 16:10:00+00:00,9453.386975784028
2026-07-10 16:15:00+00:00,9453.386975784028
2026-07-10 16:20:00+00:00,9453.386975784028
2026-07-10 16:25:00+00:00,9453.386975784028
2026-07-10 16:30:00+00:00,9453.386975784028
2026-07-10 16:35:00+00:00,9453.386975784028
2026-07-10 16:40:00+00:00,9453.386975784028
2026-07-10 16:45:00+00:00,9453.386975784028
2026-07-10 16:50:00+00:00,9453.386975784028
2026-07-10 16:55:00+00:00,9453.386975784028
2026-07-10 17:00:00+00:00,9453.386975784028
2026-07-10 17:05:00+00:00,9453.386975784028
2026-07-10 17:10:00+00:00,9453.386975784028
2026-07-10 17:15:00+00:00,9453.386975784028
2026-07-10 17:20:00+00:00,9453.386975784028
2026-07-10 17:25:00+00:00,9453.386975784028
2026-07-10 17:30:00+00:00,9453.386975784028
2026-07-10 17:35:00+00:00,9453.386975784028
2026-07-10 17:40:00+00:00,9453.386975784028
2026-07-10 17:45:00+00:00,9453.386975784028
2026-07-10 17:50:00+00:00,9453.386975784028
2026-07-10 17:55:00+00:00,9453.386975784028
2026-07-10 18:00:00+00:00,9453.386975784028
2026-07-10 18:05:00+00:00,9453.386975784028
2026-07-10 18:10:00+00:00,9453.386975784028
2026-07-10 18:15:00+00:00,9453.386975784028
2026-07-10 18:20:00+00:00,9453.386975784028
2026-07-10 18:25:00+00:00,9453.386975784028
2026-07-10 18:30:00+00:00,9453.386975784028
2026-07-10 18:35:00+00:00,9453.386975784028
2026-07-10 18:40:00+00:00,9453.386975784028
2026-07-10 18:45:00+00:00,9453.386975784028
2026-07-10 18:50:00+00:00,9453.386975784028
2026-07-10 18:55:00+00:00,9453.386975784028
2026-07-10 19:00:00+00:00,9453.386975784028
2026-07-10 19:05:00+00:00,9453.386975784028
2026-07-10 19:10:00+00:00,9453.386975784028
2026-07-10 19:15:00+00:00,9453.386975784028
2026-07-10 19:20:00+00:00,9453.386975784028
2026-07-10 19:25:00+00:00,9453.386975784028
2026-07-10 19:30:00+00:00,9453.386975784028
2026-07-10 19:35:00+00:00,9453.386975784028
2026-07-10 19:40:00+00:00,9453.386975784028
2026-07-10 19:45:00+00:00,9453.386975784028
2026-07-10 19:50:00+00:00,9453.386975784028
2026-07-10 19:55:00+00:00,9453.386975784028
2026-07-10 20:00:00+00:00,9453.386975784028
2026-07-10 20:05:00+00:00,9453.386975784028
2026-07-10 20:10:00+00:00,9453.386975784028
2026-07-10 20:15:00+00:00,9453.386975784028
2026-07-10 20:20:00+00:00,9453.386975784028
2026-07-10 20:25:00+00:00,9453.386975784028
2026-07-10 20:30:00+00:00,9453.386975784028
2026-07-10 20:35:00+00:00,9453.386975784028
2026-07-10 20:40:00+00:00,9453.386975784028
2026-07-10 20:45:00+00:00,9453.386975784028
2026-07-10 20:50:00+00:00,9453.386975784028
2026-07-12 22:00:00+00:00,9450.301038237501
2026-07-12 22:05:00+00:00,9404.011975039562
2026-07-12 22:10:00+00:00,9311.640350817966
2026-07-12 22:15:00+00:00,9311.640350817966
2026-07-12 22:20:00+00:00,9300.900111901832
2026-07-12 22:25:00+00:00,9241.828797863023
2026-07-12 22:30:00+00:00,9166.67261662573
2026-07-12 22:35:00+00:00,9179.948721261162
2026-07-12 22:40:00+00:00,9193.224825896596
2026-07-12 22:45:00+00:00,9142.775628281961
2026-07-12 22:50:00+00:00,9203.845709604933
2026-07-12 22:55:00+00:00,9225.08747702163
2026-07-12 23:00:00+00:00,9179.948721261162
2026-07-12 23:05:00+00:00,9171.983058479898
2026-07-12 23:10:00+00:00,9171.983058479898
2026-07-12 23:15:00+00:00,9166.67261662573
2026-07-12 23:20:00+00:00,9126.844302719432
2026-07-12 23:25:00+00:00,9145.430849209033
2026-07-12 23:30:00+00:00,9132.1547445736
2026-07-12 23:35:00+00:00,9145.430849209033
2026-07-12 23:40:00+00:00,9126.844302719432
2026-07-12 23:45:00+00:00,9034.432103821706
2026-07-12 23:50:00+00:00,9024.939040337773
2026-07-12 23:55:00+00:00,9134.109270403116
2026-07-13 00:00:00+00:00,9437.887301889246
2026-07-13 00:05:00+00:00,9608.762444600223
2026-07-13 00:10:00+00:00,9784.384119053144
2026-07-13 00:15:00+00:00,9604.015912858235
2026-07-13 00:20:00+00:00,9679.960420729789
2026-07-13 00:25:00+00:00,9547.05753195459
2026-07-13 00:30:00+00:00,9276.505222662248
2026-07-13 00:35:00+00:00,9271.75869092026
2026-07-13 00:40:00+00:00,9205.307246532682
2026-07-13 00:45:00+00:00,9119.869675177193
2026-07-13 00:50:00+00:00,8898.930183097493
2026-07-13 00:55:00+00:00,8898.930183097493
2026-07-13 01:00:00+00:00,8898.930183097493
2026-07-13 01:05:00+00:00,8898.930183097493
2026-07-13 01:10:00+00:00,8898.930183097493
2026-07-13 01:15:00+00:00,8898.930183097493
2026-07-13 01:20:00+00:00,8898.930183097493
2026-07-13 01:25:00+00:00,8898.930183097493
2026-07-13 01:30:00+00:00,8898.930183097493
2026-07-13 01:35:00+00:00,8898.930183097493
2026-07-13 01:40:00+00:00,8898.930183097493
2026-07-13 01:45:00+00:00,8898.930183097493
2026-07-13 01:50:00+00:00,8898.930183097493
2026-07-13 01:55:00+00:00,8898.930183097493
2026-07-13 02:00:00+00:00,8898.930183097493
2026-07-13 02:05:00+00:00,8898.930183097493
2026-07-13 02:10:00+00:00,8898.930183097493
2026-07-13 02:15:00+00:00,8898.930183097493
2026-07-13 02:20:00+00:00,8898.930183097493
2026-07-13 02:25:00+00:00,8898.930183097493
2026-07-13 02:30:00+00:00,8898.930183097493
2026-07-13 02:35:00+00:00,8898.930183097493
2026-07-13 02:40:00+00:00,8898.930183097493
2026-07-13 02:45:00+00:00,8898.930183097493
2026-07-13 02:50:00+00:00,8898.930183097493
2026-07-13 02:55:00+00:00,8898.930183097493
2026-07-13 03:00:00+00:00,8898.930183097493
2026-07-13 03:05:00+00:00,8898.930183097493
2026-07-13 03:10:00+00:00,8898.930183097493
2026-07-13 03:15:00+00:00,8898.930183097493
2026-07-13 03:20:00+00:00,8898.930183097493
2026-07-13 03:25:00+00:00,8898.930183097493
2026-07-13 03:30:00+00:00,8898.930183097493
2026-07-13 03:35:00+00:00,8898.930183097493
2026-07-13 03:40:00+00:00,8898.930183097493
2026-07-13 03:45:00+00:00,8898.930183097493
2026-07-13 03:50:00+00:00,8898.930183097493
2026-07-13 03:55:00+00:00,8898.930183097493
2026-07-13 04:00:00+00:00,8898.930183097493
2026-07-13 04:05:00+00:00,8898.930183097493
2026-07-13 04:10:00+00:00,8898.930183097493
2026-07-13 04:15:00+00:00,8898.930183097493
2026-07-13 04:20:00+00:00,8898.930183097493
2026-07-13 04:25:00+00:00,8898.930183097493
2026-07-13 04:30:00+00:00,8898.930183097493
2026-07-13 04:35:00+00:00,8898.930183097493
2026-07-13 04:40:00+00:00,8898.930183097493
2026-07-13 04:45:00+00:00,8898.930183097493
2026-07-13 04:50:00+00:00,8898.930183097493
2026-07-13 04:55:00+00:00,8898.930183097493
2026-07-13 05:00:00+00:00,8898.930183097493
2026-07-13 05:05:00+00:00,8898.930183097493
2026-07-13 05:10:00+00:00,8898.930183097493
2026-07-13 05:15:00+00:00,8898.930183097493
2026-07-13 05:20:00+00:00,8898.930183097493
2026-07-13 05:25:00+00:00,8898.930183097493
2026-07-13 05:30:00+00:00,8898.930183097493
2026-07-13 05:35:00+00:00,8898.930183097493
2026-07-13 05:40:00+00:00,8898.930183097493
2026-07-13 05:45:00+00:00,8898.930183097493
2026-07-13 05:50:00+00:00,8898.930183097493
2026-07-13 05:55:00+00:00,8898.930183097493
2026-07-13 06:00:00+00:00,8898.930183097493
2026-07-13 06:05:00+00:00,8898.930183097493
2026-07-13 06:10:00+00:00,8898.930183097493
2026-07-13 06:15:00+00:00,8898.930183097493
2026-07-13 06:20:00+00:00,8898.930183097493
2026-07-13 06:25:00+00:00,8898.930183097493
2026-07-13 06:30:00+00:00,8898.930183097493
2026-07-13 06:35:00+00:00,8898.930183097493
2026-07-13 06:40:00+00:00,8898.930183097493
2026-07-13 06:45:00+00:00,8898.930183097493
2026-07-13 06:50:00+00:00,8898.930183097493
2026-07-13 06:55:00+00:00,8898.930183097493
2026-07-13 07:00:00+00:00,8898.930183097493
2026-07-13 07:05:00+00:00,8898.930183097493
2026-07-13 07:10:00+00:00,8898.930183097493
2026-07-13 07:15:00+00:00,8898.930183097493
2026-07-13 07:20:00+00:00,8898.930183097493
2026-07-13 07:25:00+00:00,8898.930183097493
2026-07-13 07:30:00+00:00,8898.930183097493
2026-07-13 07:35:00+00:00,8898.930183097493
2026-07-13 07:40:00+00:00,8898.930183097493
2026-07-13 07:45:00+00:00,8898.930183097493
2026-07-13 07:50:00+00:00,8898.930183097493
2026-07-13 07:55:00+00:00,8898.930183097493
2026-07-13 08:00:00+00:00,8898.930183097493
2026-07-13 08:05:00+00:00,8898.930183097493
2026-07-13 08:10:00+00:00,8898.930183097493
2026-07-13 08:15:00+00:00,8898.930183097493
2026-07-13 08:20:00+00:00,8898.930183097493
2026-07-13 08:25:00+00:00,8898.930183097493
2026-07-13 08:30:00+00:00,8898.930183097493
2026-07-13 08:35:00+00:00,8898.930183097493
2026-07-13 08:40:00+00:00,8898.930183097493
2026-07-13 08:45:00+00:00,8898.930183097493
2026-07-13 08:50:00+00:00,8898.930183097493
2026-07-13 08:55:00+00:00,8898.930183097493
2026-07-13 09:00:00+00:00,8898.930183097493
2026-07-13 09:05:00+00:00,8898.930183097493
2026-07-13 09:10:00+00:00,8898.930183097493
2026-07-13 09:15:00+00:00,8898.930183097493
2026-07-13 09:20:00+00:00,8898.930183097493
2026-07-13 09:25:00+00:00,8898.930183097493
2026-07-13 09:30:00+00:00,8898.930183097493
2026-07-13 09:35:00+00:00,8898.930183097493
2026-07-13 09:40:00+00:00,8898.930183097493
2026-07-13 09:45:00+00:00,8898.930183097493
2026-07-13 09:50:00+00:00,8898.930183097493
2026-07-13 09:55:00+00:00,8898.930183097493
2026-07-13 10:00:00+00:00,8898.930183097493
2026-07-13 10:05:00+00:00,8898.930183097493
2026-07-13 10:10:00+00:00,8898.930183097493
2026-07-13 10:15:00+00:00,8898.930183097493
2026-07-13 10:20:00+00:00,8898.930183097493
2026-07-13 10:25:00+00:00,8898.930183097493
2026-07-13 10:30:00+00:00,8898.930183097493
2026-07-13 10:35:00+00:00,8898.930183097493
2026-07-13 10:40:00+00:00,8898.930183097493
2026-07-13 10:45:00+00:00,8898.930183097493
2026-07-13 10:50:00+00:00,8898.930183097493
2026-07-13 10:55:00+00:00,8898.930183097493
2026-07-13 11:00:00+00:00,8898.930183097493
2026-07-13 11:05:00+00:00,8898.930183097493
2026-07-13 11:10:00+00:00,8898.930183097493
2026-07-13 11:15:00+00:00,8898.930183097493
2026-07-13 11:20:00+00:00,8898.930183097493
2026-07-13 11:25:00+00:00,8898.930183097493
2026-07-13 11:30:00+00:00,8898.930183097493
2026-07-13 11:35:00+00:00,8898.930183097493
2026-07-13 11:40:00+00:00,8898.930183097493
2026-07-13 11:45:00+00:00,8898.930183097493
2026-07-13 11:50:00+00:00,8898.930183097493
